t_ms,angle_deg,v,I_mA,power_mW
235846.0,84.0,5.12,0.5,2.56
235897.0,84.0,5.11,0.5,2.56
235947.0,84.0,5.12,0.1,0.51
235997.0,84.0,5.12,0.7,3.58
236048.0,84.0,5.12,0.3,1.53
236098.0,84.0,5.11,0.1,0.51
236149.0,84.0,5.12,0.2,1.02
236200.0,84.0,5.11,0.4,2.04
236251.0,84.0,5.11,0.7,3.58
236301.0,84.0,5.12,0.5,2.56
236351.0,84.0,5.11,0.0,0.0
236401.0,84.0,5.12,0.4,2.05
236451.0,84.0,5.11,0.3,1.53
236501.0,84.0,5.12,0.5,2.56
236551.0,84.0,5.12,0.3,1.53
236601.0,84.0,5.11,0.6,3.07
236652.0,84.0,5.12,0.3,1.53
236703.0,84.0,5.11,0.4,2.04
236753.0,84.0,5.11,0.4,2.04
236804.0,84.0,5.12,0.6,3.07
236855.0,84.0,5.12,0.5,2.56
236906.0,84.0,5.12,0.4,2.05
236956.0,84.0,5.11,0.4,2.04
237007.0,84.0,5.12,0.3,1.53
237058.0,84.0,5.12,0.4,2.05
237109.0,84.0,5.12,0.0,0.0
237160.0,84.0,5.12,0.8,4.09
237210.0,84.0,5.12,0.4,2.05
237261.0,84.0,5.12,0.2,1.02
237312.0,84.0,5.12,0.4,2.05
237362.0,84.0,5.11,0.4,2.04
237413.0,84.0,5.11,0.2,1.02
237464.0,84.0,5.12,0.5,2.56
237514.0,84.0,5.11,0.6,3.07
237564.0,84.0,5.12,0.3,1.53
237614.0,84.0,5.11,0.4,2.04
237664.0,84.0,5.11,0.3,1.53
237715.0,84.0,5.12,0.3,1.53
237765.0,84.0,5.12,0.4,2.05
237816.0,84.0,5.12,0.6,3.07
237867.0,84.0,5.12,0.1,0.51
237917.0,84.0,5.11,0.6,3.07
237967.0,84.0,5.12,0.4,2.05
238017.0,84.0,5.12,0.3,1.53
238067.0,84.0,5.12,0.3,1.53
238117.0,84.0,5.12,0.6,3.07
238167.0,84.0,5.11,0.2,1.02
238218.0,84.0,5.12,0.4,2.05
238268.0,84.0,5.12,0.3,1.53
238318.0,84.0,5.12,0.2,1.02
238369.0,84.0,5.11,0.6,3.07
238420.0,84.0,5.12,0.3,1.53
238471.0,84.0,5.12,0.5,2.56
238522.0,84.0,5.12,0.2,1.02
238572.0,84.0,5.11,0.5,2.56
238622.0,84.0,5.12,0.5,2.56
238672.0,84.0,5.12,0.5,2.56
238722.0,84.0,5.12,0.3,1.53
238772.0,84.0,5.11,0.5,2.56
238823.0,84.0,5.12,0.5,2.56
238874.0,84.0,5.11,0.2,1.02
238924.0,84.0,5.12,0.4,2.05
238974.0,84.0,5.12,0.5,2.56
239024.0,84.0,5.11,0.6,3.07
239074.0,84.0,5.11,0.4,2.04
239125.0,84.0,5.11,0.5,2.56
239176.0,84.0,5.11,0.2,1.02
239226.0,84.0,5.12,0.3,1.53
239276.0,84.0,5.12,0.3,1.53
239326.0,84.0,5.12,0.7,3.58
239376.0,84.0,5.12,0.8,4.09
239426.0,84.0,5.12,0.4,2.05
239476.0,84.0,5.12,0.7,3.58
239526.0,84.0,5.11,0.4,2.04
239577.0,84.0,5.12,0.6,3.07
239628.0,84.0,5.12,0.2,1.02
239678.0,84.0,5.12,0.4,2.05
239728.0,84.0,5.12,0.5,2.56
239779.0,84.0,5.11,0.1,0.51
239829.0,84.0,5.11,0.3,1.53
239879.0,84.0,5.12,0.6,3.07
239929.0,84.0,5.12,0.4,2.05
239979.0,84.0,5.12,0.5,2.56
240029.0,84.0,5.12,0.6,3.07
240079.0,84.0,5.12,0.4,2.05
240129.0,84.0,5.12,0.5,2.56
240179.0,84.0,5.12,0.2,1.02
240229.0,84.0,5.12,0.7,3.58
240279.0,84.0,5.11,0.1,0.51
240330.0,84.0,5.12,0.5,2.56
240380.0,84.0,5.12,0.5,2.56
240430.0,84.0,5.12,0.1,0.51
240480.0,84.0,5.11,0.4,2.04
240530.0,84.0,5.12,0.4,2.05
240580.0,84.0,5.11,0.5,2.56
240630.0,84.0,5.12,0.4,2.05
240680.0,84.0,5.12,0.7,3.58
240730.0,84.0,5.12,0.3,1.53
240781.0,84.0,5.12,0.1,0.51
240832.0,84.0,5.12,0.3,1.53
240882.0,84.0,5.11,0.3,1.53
240932.0,84.0,5.12,0.3,1.53
240982.0,84.0,5.12,0.3,1.53
241033.0,84.0,5.11,0.1,0.51
241084.0,84.0,5.12,0.6,3.07
241135.0,84.0,5.12,0.3,1.53
241185.0,84.0,5.11,0.4,2.04
241235.0,84.0,5.11,0.1,0.51
241285.0,84.0,5.11,0.6,3.07
241335.0,84.0,5.12,0.5,2.56
241385.0,84.0,5.12,0.2,1.02
241436.0,84.0,5.12,0.2,1.02
241486.0,84.0,5.12,0.4,2.05
241537.0,84.0,5.12,0.6,3.07
241587.0,84.0,5.12,0.5,2.56
241638.0,84.0,5.12,0.5,2.56
241688.0,84.0,5.12,0.3,1.53
241739.0,84.0,5.12,0.4,2.05
241790.0,84.0,5.12,0.5,2.56
241840.0,84.0,5.12,0.2,1.02
241890.0,84.0,5.12,0.2,1.02
241940.0,84.0,5.11,0.5,2.56
241991.0,84.0,5.12,0.1,0.51
242042.0,84.0,5.11,0.5,2.56
242092.0,84.0,5.12,0.3,1.53
242142.0,84.0,5.12,0.4,2.05
242192.0,84.0,5.12,0.5,2.56
242242.0,84.0,5.12,0.5,2.56
242292.0,84.0,5.11,0.4,2.04
242342.0,84.0,5.12,0.1,0.51
242392.0,84.0,5.11,0.3,1.53
242443.0,84.0,5.11,0.2,1.02
242493.0,84.0,5.12,0.5,2.56
242543.0,84.0,5.12,0.4,2.05
242593.0,84.0,5.12,0.2,1.02
242643.0,84.0,5.12,0.5,2.56
242693.0,84.0,5.12,0.2,1.02
242743.0,84.0,5.12,0.2,1.02
242794.0,84.0,5.12,0.6,3.07
242844.0,84.0,5.12,0.3,1.53
242895.0,84.0,5.12,0.3,1.53
242946.0,84.0,5.12,0.6,3.07
242997.0,84.0,5.12,0.5,2.56
243047.0,84.0,5.11,0.2,1.02
243098.0,84.0,5.12,0.4,2.05
243149.0,84.0,5.11,0.5,2.56
243199.0,84.0,5.11,0.5,2.56
243249.0,84.0,5.12,0.2,1.02
243299.0,84.0,5.12,0.5,2.56
243350.0,84.0,5.12,0.2,1.02
243400.0,84.0,5.12,0.2,1.02
243450.0,84.0,5.11,0.6,3.07
243500.0,84.0,5.12,0.3,1.53
243551.0,84.0,5.12,0.2,1.02
243602.0,84.0,5.12,0.5,2.56
243652.0,84.0,5.12,0.4,2.05
243703.0,84.0,5.11,0.2,1.02
243753.0,84.0,5.12,0.3,1.54
243803.0,84.0,5.11,0.4,2.04
243853.0,84.0,5.11,0.2,1.02
243903.0,84.0,5.12,0.3,1.53
243954.0,84.0,5.12,0.3,1.53
244004.0,84.0,5.12,0.4,2.05
244054.0,84.0,5.12,0.7,3.58
244105.0,84.0,5.11,0.4,2.04
244156.0,84.0,5.12,0.6,3.07
244206.0,84.0,5.11,0.1,0.51
244256.0,84.0,5.12,0.8,4.09
244306.0,84.0,5.12,0.4,2.05
244356.0,84.0,5.12,0.2,1.02
