t_ms,angle_deg,v,I_mA,power_mW
16969.0,14.0,5.1,0.4,2.04
16979.0,14.0,5.1,0.5,2.55
16989.0,14.0,5.1,0.5,2.55
16999.0,14.0,5.11,0.2,1.02
17009.0,14.0,5.1,0.6,3.06
17019.0,14.0,5.1,0.3,1.53
17029.0,14.0,5.1,0.2,1.02
17039.0,14.0,5.1,0.1,0.51
17049.0,14.0,5.1,0.1,0.51
17059.0,14.0,5.1,0.2,1.02
17069.0,14.0,5.1,0.3,1.53
17079.0,14.0,5.1,0.5,2.55
17089.0,14.0,5.1,0.5,2.55
17099.0,14.0,5.1,0.5,2.55
17109.0,14.0,5.1,0.2,1.02
17119.0,14.0,5.1,0.5,2.55
17129.0,14.0,5.1,0.5,2.55
17139.0,14.0,5.1,0.2,1.02
17149.0,14.0,5.11,0.1,0.51
17159.0,14.0,5.1,0.2,1.02
17169.0,14.0,5.1,0.5,2.55
17179.0,14.0,5.1,0.6,3.06
17189.0,14.0,5.11,0.6,3.06
17199.0,14.0,5.1,0.3,1.53
17209.0,14.0,5.1,0.4,2.04
17219.0,14.0,5.1,0.4,2.04
17229.0,14.0,5.1,0.2,1.02
17239.0,14.0,5.11,0.3,1.53
17249.0,14.0,5.11,0.3,1.53
17259.0,14.0,5.1,0.5,2.55
17269.0,14.0,5.1,0.3,1.53
17279.0,14.0,5.1,0.5,2.55
17289.0,14.0,5.1,0.5,2.55
17299.0,14.0,5.1,0.7,3.57
17309.0,14.0,5.1,0.3,1.53
17319.0,14.0,5.1,0.6,3.06
17329.0,14.0,5.1,0.2,1.02
17339.0,14.0,5.1,0.5,2.55
17349.0,14.0,5.1,0.3,1.53
17359.0,14.0,5.1,0.5,2.55
17369.0,14.0,5.1,0.2,1.02
17379.0,14.0,5.1,0.2,1.02
17389.0,14.0,5.1,0.3,1.53
17399.0,14.0,5.1,0.6,3.06
17409.0,14.0,5.1,0.4,2.04
17419.0,14.0,5.1,0.4,2.04
17429.0,14.0,5.1,0.5,2.55
17439.0,14.0,5.1,0.5,2.55
17449.0,14.0,5.1,0.0,0.0
17459.0,14.0,5.1,0.3,1.53
17469.0,14.0,5.11,0.3,1.53
17479.0,14.0,5.1,0.3,1.53
17489.0,14.0,5.1,0.5,2.55
17499.0,14.0,5.1,0.3,1.53
17509.0,14.0,5.1,0.3,1.53
17519.0,14.0,5.1,0.3,1.53
17529.0,14.0,5.1,0.5,2.55
17539.0,14.0,5.1,0.5,2.55
17549.0,14.0,5.11,0.5,2.55
17559.0,14.0,5.1,0.2,1.02
17569.0,14.0,5.1,0.3,1.53
17579.0,14.0,5.11,0.5,2.55
17589.0,14.0,5.1,0.3,1.53
17599.0,14.0,5.1,0.2,1.02
17609.0,14.0,5.1,0.5,2.55
17619.0,14.0,5.1,0.5,2.55
17629.0,14.0,5.1,0.4,2.04
17639.0,14.0,5.1,0.5,2.55
17649.0,14.0,5.1,0.5,2.55
17659.0,14.0,5.1,0.6,3.06
17669.0,14.0,5.1,0.6,3.06
17679.0,14.0,5.11,0.4,2.04
17689.0,14.0,5.1,0.1,0.51
17699.0,14.0,5.1,0.2,1.02
17709.0,14.0,5.1,0.3,1.53
17719.0,14.0,5.11,0.4,2.04
17729.0,14.0,5.1,0.4,2.04
17739.0,14.0,5.1,0.6,3.06
17749.0,14.0,5.1,0.3,1.53
17759.0,14.0,5.1,0.5,2.55
17769.0,14.0,5.1,0.4,2.04
17779.0,14.0,5.1,0.4,2.04
17789.0,14.0,5.1,0.2,1.02
17799.0,14.0,5.1,0.4,2.04
17809.0,14.0,5.1,0.5,2.55
17819.0,14.0,5.1,0.4,2.04
17829.0,14.0,5.11,0.3,1.53
17839.0,14.0,5.1,0.5,2.55
17849.0,14.0,5.1,0.4,2.04
17859.0,14.0,5.1,0.7,3.57
17869.0,14.0,5.1,0.4,2.04
17879.0,14.0,5.1,0.6,3.06
17889.0,14.0,5.1,0.4,2.04
17899.0,14.0,5.1,0.2,1.02
17909.0,14.0,5.1,0.5,2.55
17919.0,14.0,5.1,0.2,1.02
17929.0,14.0,5.1,0.4,2.04
17939.0,14.0,5.1,0.2,1.02
17949.0,14.0,5.1,0.3,1.53
17959.0,14.0,5.1,0.4,2.04
17969.0,14.0,5.1,0.4,2.04
17979.0,14.0,5.1,0.5,2.55
17989.0,14.0,5.1,0.2,1.02
17999.0,14.0,5.1,0.2,1.02
18009.0,14.0,5.1,0.5,2.55
18019.0,14.0,5.1,0.5,2.55
18029.0,14.0,5.1,0.3,1.53
